,ET_F,GPP_NT,TA_F,RH,VPD_F,SW_IN_F,P_RAIN,USTAR_F,WS_F,Rg_pot_proxy
2024-01-09,0.3985986437373603,3.411040267255779,16.584507499999997,71.19886041666666,567.7960625,444.687852215927,0.0,0.775553486043051,6.568559645833333,439.30361558434436
2024-01-10,0.3246043535835453,2.5297981155224782,16.752600972222222,74.47769583333333,525.2725,430.0617650946412,0.0,0.5811474375,4.6787181250000005,427.72896941595
2024-01-11,0.4105073457641352,2.0558677318511664,16.528619444444445,75.38553541666667,506.377375,372.6855131573866,0.0,0.5066422208333333,3.4042175,380.6117642225148
2024-01-12,0.2289143728305677,1.970641965221176,15.7395475,78.41552708333333,412.2002291666667,296.7318009689976,0.0,0.4060863541666666,2.687982583333333,377.1876349651466
2024-01-13,0.3483634178328699,2.1957914498192816,15.988159131944444,77.5755873367106,440.7759844078866,356.7849844964824,0.0,0.4881876766666666,3.544498182576989,429.8439715367202
2024-01-14,0.8566824885646627,2.3186272128917667,19.79610486111111,58.79433333333333,1169.1008875,449.8539968844049,0.0,0.4560459743055555,4.5386206884120375,448.4030017222426
2024-01-15,0.8111877648565078,2.5224198693428304,17.628967291666665,68.38881875,675.8541875,451.0491172289287,0.0,0.7705530688626127,4.670775395833333,450.64847479754934
2024-01-16,0.6786603461605926,3.695570575547254,16.348432708333334,75.67800208333334,472.554,447.59264776115725,0.0,0.7520593353665473,7.615297291666667,447.1152668118221
2024-01-17,0.3133458624183163,2.133399270559749,16.70621173611111,81.93913541666667,369.6919791666666,328.13779340017294,0.0,0.5515621333333334,4.085238979166667,448.36510924020695
2024-01-18,0.2683020390110398,2.4979773217936123,16.83653479166667,78.70554166666666,454.5045,373.4759784618207,0.0,0.5759815768381781,5.317302166666667,451.6378551195395
2024-01-19,0.4641536726820776,2.1841029752861134,18.18843652777777,68.76665208333334,743.9754583333333,416.6962663108629,0.0,0.4843551558962264,2.6723780083333337,454.06889636110117
2024-01-20,0.1541362743036127,1.88927503229151,17.660901805555557,73.19656457223653,632.9361452807623,377.5613731339923,0.0,0.2969002856770833,1.4325927264496718,376.531115000913
2024-01-21,0.1772910688811457,2.3997210063652408,17.909180625,74.55089166666666,583.18325,369.0838308141481,0.0,0.3188695083333333,1.5191787020833332,393.07599161802176
2024-01-22,0.1430133259675313,2.3604486567103646,16.17427573611111,79.59422708333334,432.5252895833333,401.2927081259589,0.0,0.32971476875,2.0739738125,400.4411676106986
2024-01-23,0.1770687350151651,2.412672833003782,17.558220416666668,79.20915000000001,460.7301875,363.0211849575625,0.0,0.2989140375,1.6384549375,447.9206668289692
2024-01-24,0.1631924465876486,1.6773613480853762,17.099079652777778,81.2308625,409.6726458333333,355.4184089003954,0.0,0.294034825,1.976629125,440.8483920627625
2024-01-25,0.1550111455435633,1.4433698773472543,16.91392375,80.45075,415.1543541666667,336.42259567707646,0.0,0.3318637604166666,2.7715952083333337,431.59459563294354
2024-01-26,0.112587194299552,1.334703561633142,17.91739673611111,76.59028333333333,539.5314791666666,364.9230205106717,0.0,0.3292185083333333,2.4490388541666666,382.9339065267976
2024-01-27,0.1398042620854684,1.874737856371492,19.39142298611111,74.92968125,655.5943333333333,395.4517922805133,0.0,0.2781452729166667,1.376965125,429.03088159775393
2024-01-28,0.1880965543192327,1.4726578256003486,17.84525,82.3433125,379.85904166666666,304.21731511415743,0.0,0.3287968833333333,2.2267334166666664,434.612760127062
2024-01-29,0.2611593994629677,1.5163499380187733,17.30916263888889,84.07334791666666,331.9825,316.2547909643613,0.0,0.3189568458333333,2.2803362166666665,326.9109562922178
2024-01-30,0.156430793550141,2.035471860663217,17.587907430555557,80.77068333333334,413.9454375,339.4751748405705,0.0,0.3272059833333333,2.357710270833333,402.7389381684905
2024-01-31,0.1334287312861294,2.022069366627795,17.688859583333333,79.47073125,503.04381458333336,414.4657489382068,0.0,0.30182841875,2.386128625,413.06275433517084
2024-02-01,0.2202526909724681,1.9406479555954832,18.553145347222223,77.81755,538.9610416666667,382.49018378522857,0.0,0.34934024375,2.6053496666666667,399.8461574450758
2024-02-02,0.2747216825950079,2.504798378491424,18.339388472222225,79.98075625,449.0868541666667,407.95572044954633,0.0,0.4913358479166667,3.638590583333333,407.45460298156
2024-02-03,0.1887490650752526,2.308899895035448,19.13443923611111,77.99017500000001,538.0396666666667,383.5820943851486,0.0,0.373821825,2.5165061541666667,434.2444991842059
2024-02-04,0.3453928503948471,2.296237080587366,19.293163472222226,74.57840625,618.9776666666667,369.55718058156873,0.0,0.3537418583333333,2.4410672854166666,420.61392507074277
2024-02-05,0.3133353908053912,2.465013806927131,19.91335618055556,70.38647916666666,785.947,412.4429696833977,0.0,0.3562954041666666,2.6551608125,438.145575667936
2024-02-06,0.3916829291675971,2.303117952598011,19.70162706196581,74.23380635926289,688.9010910019565,404.58976720027607,0.0,0.3104531996527778,1.9672336311137144,424.66512552801106
2024-02-07,0.1599668584901507,2.21787089064608,19.48825097222222,75.6662625,662.3764479166666,409.7240092009893,0.0,0.29585511875,1.8270906041666668,410.9051010593729
2024-02-08,0.1339441632800915,2.515173131757671,19.03245215277777,81.06182291666667,478.1257541666666,382.015845257486,0.0,0.2943666479166666,2.1221518125,421.77716660483276
2024-02-09,0.2982266500100836,1.916276227002135,19.912328382936508,72.25391695635892,778.998057624191,408.62634691820375,0.0,0.2683081041666666,1.6696436962815364,404.1185413346727
2024-02-10,0.2038031469865609,1.883467872395792,18.996695763888887,68.58327708333333,835.2743541666667,422.5695118967637,0.0,0.2685988770833333,1.5749039166666667,422.1992075974487
2024-02-11,0.1622617056023629,2.223921066816667,16.432635486111113,80.09962708333333,388.1934166666667,271.4712923065506,0.0,0.6289843958333333,4.83402575,408.8896193593665
2024-02-12,0.3513681451348334,1.6994605501104374,17.96366423611111,76.3654875,576.3542083333333,418.3864602548997,0.0,0.4760715749999999,2.8603415416666667,417.79095319666203
2024-02-13,0.1663644579264522,1.3407697565527088,17.64002902777778,80.06442291666667,427.2486458333333,213.31952194071832,0.0,0.32953681875,2.5706745625000003,417.38270251840703
2024-02-14,0.1160509254869582,1.793348185681933,17.550160763888886,81.50059974722896,413.6508540284747,292.8957173984019,0.0,0.34254941875,2.429869741192296,402.8936229274832
2024-02-15,0.1296916790167809,1.89052236037381,18.007606041666666,82.83616666666667,370.84925,306.52433356511216,0.0,0.329849275,2.4047477916666664,370.529923016492
2024-02-16,0.3020084504961741,1.4391729231556876,16.65315083333333,89.38120624999999,205.51695416666664,155.47417216628503,0.0,0.4479551041666667,2.7372160416666667,395.5418344829154
2024-02-17,0.4224363428664846,2.6246199033680795,16.485612777777778,86.41059374999999,269.06882291666665,323.23629490038314,0.0,0.5242060685700078,5.856871666666667,381.41890105717897
2024-02-18,0.2042773936556937,1.2156441711962744,17.50758451388889,80.73313541666667,408.96139583333337,293.54171756423096,0.0,0.4209261416666667,3.2229667916666664,323.6912420131162
2024-02-19,0.2487843235813839,1.306602662160608,17.816488958333334,78.6842625,449.77883333333335,169.2216453462243,0.0,0.3459457416666667,2.6315681875,322.0646262372472
2024-02-20,0.1650018833058787,1.875461118139656,17.139231249999998,76.72806250000001,515.3295625,343.62418886358137,0.0,0.3151778395833333,2.193314833333333,405.82279690054327
2024-02-21,0.1764967305444758,2.3268004585598945,17.619697291666665,75.77727291666666,566.5425833333334,392.7630929451082,0.0,0.3391213916666666,2.46506919375,404.98733175047096
2024-02-22,0.2248378579018282,2.217487496473727,18.855576585249043,71.30714375000001,647.8440416666666,192.2404122125729,0.0,0.281516425,2.091111458333333,352.1935228099409
2024-02-23,0.6513925513250329,1.6068846509518435,19.217619097222222,68.84191666666666,822.8562291666667,388.0977149499754,0.0,0.2757073333333333,2.1317575416666665,386.17506730825414
2024-02-24,0.1606839682751301,2.2807163595189186,18.15888243055556,77.12524375,530.7879375,386.9221778223418,0.0,0.3190423833333333,2.2354520416666666,386.72318912737313
2024-02-25,0.227581795944053,1.0233481642814544,16.298130833333335,86.08755833333333,274.7763166666667,178.60856008054316,0.0,0.2748529083333333,1.9526023020833327,330.7660858778027
2024-02-26,0.127926525151556,2.154603263525032,18.007109444444446,78.60040208333334,475.4927083333334,328.08469332404144,0.0,0.2913192854166667,2.0088164166666664,336.24986923256165
2024-02-27,0.2176470264992907,2.069322970984163,17.615488541666668,79.45687708333334,447.200625,307.7420267670876,0.0,0.3858341145833333,2.426839854166667,322.69216881013756
2024-02-28,0.4722173379551635,1.740981998001981,18.09955888888889,77.635825,507.0770416666667,314.2697961092918,0.0,0.4865472083333333,3.13175875,346.7432372279717
2024-02-29,0.1894927145193402,1.627002421904855,18.08733875,80.54553541666667,442.863625,327.5824148276092,0.0,0.3625021583333334,2.0681079729166667,351.54233762390436
2024-03-01,0.155087606894672,1.6352759795195513,17.441656875,80.45173958333334,411.4315833333333,239.59623881236928,0.0,0.327806975,2.3905839791666668,331.2935904864938
2024-03-02,0.1883195385894669,1.8412213255811651,17.77021138888889,79.61822291666667,443.7960833333333,248.87108192332525,0.0,0.31157539375,2.01099915,382.0268862228664
2024-03-03,0.1375303523188971,1.8698103732276288,17.597008194444445,79.19145,472.96102083333335,304.95251826940347,0.0,0.2675598583333333,1.6254027770833333,370.41749841052945
2024-03-04,0.1742803673105415,1.8118275417908856,17.225437083333336,75.35429375,604.9327979166667,367.1603649930128,0.0,0.2405270166666666,1.6853246875,366.68410368612564
2024-03-05,0.1558967483424771,1.037895093478104,16.00518909722222,82.74710416666666,342.39376875,207.2164254385784,0.0,0.2588142687499999,2.0334385625,269.5475839930447
2024-03-06,0.1944017146234768,1.4022584519349772,16.300753402777776,82.51628541666666,364.2801083333333,225.59262456603275,0.0,0.27586598125,1.7113005166666666,351.7709480702152
2024-03-07,0.5152669572574279,1.6328465183854977,16.65214423611111,76.31713958333333,518.2252666666667,327.625097227082,0.0,0.3783716916666667,2.146498395833333,370.8710476910833
2024-03-08,0.7196278086782046,2.9441771380844024,17.182078541666666,65.32816458333333,720.77925,370.1777098794758,0.0,0.6764300692589531,6.991351193258978,370.066202754019
2024-03-09,0.698166769543996,2.2307668486298926,17.585870208333333,72.21012499999999,587.690875,374.0767662334283,0.0,0.7610654583333334,5.661576270833334,371.25111585250784
2024-03-10,0.2287633553844287,1.6526348130670767,15.404840972222225,78.87934791666667,408.3445375,322.171790469349,0.0,0.3394473416666666,2.247611489583333,333.34583204440355
2024-03-11,0.2838395873629386,1.5220718887882956,15.505556631944444,78.19130625,445.12435,327.00321940849386,0.0,0.3547927916666666,2.459395145833333,345.36592246927313
2024-03-12,0.4041666188785413,2.406478556559833,17.382545555555556,72.65387708333334,565.7848333333333,367.38843609176985,0.0,0.6157300734137116,7.3720044375,364.1684803375098
2024-03-13,0.3241803587312111,3.658079556266643,16.446546736111113,79.43126458333333,398.7377916666667,362.184665513965,0.0,0.7454123860762357,8.541902162320532,357.7494827119265
2024-03-14,0.3447690391545923,2.690333623653804,16.567571875,70.68982083333334,579.3038958333333,359.1822972109315,0.0,0.5703294845348169,7.456743925038019,357.9957853381581
2024-03-15,0.2267553745128289,2.8779719292617507,15.7119315625,76.017174773989,449.9536559497328,352.3492031509033,0.0,0.7138598664343432,6.765286631200709,351.6030792773505
2024-03-16,0.6290855851537582,1.9394560505743352,15.955815416666669,69.59903958333334,598.8377291666667,346.4710925444878,0.0,0.6236050000000001,4.656239979166666,346.31092214993055
2024-03-17,0.5770799374500449,1.290075693620872,15.797801194444444,68.35487916666666,673.6640520833333,338.9206731389432,0.0,0.34448744375,2.1199330625,337.0802913395521
2024-03-18,0.1770911940841458,1.515002862649676,16.604866013888888,66.29443958333333,793.5326666666666,336.7086613326904,0.0,0.2319645416666666,1.4042161875,333.10565992467446
2024-03-19,0.1239169264909861,1.3890271385479829,15.487419006944444,78.61896458333334,422.92202083333336,238.04375661626736,0.0,0.2893252166666666,2.094932814583333,263.52768333818403
2024-03-20,0.2183414319804921,1.4237022016322731,17.438516180555556,77.10584375,475.1828958333333,135.41979447403634,0.0,0.3207451875,2.4744020208333333,314.6167582382411
2024-03-21,0.4315974529746322,1.3088506850333257,19.45798875,61.02723958333333,1162.0633333333333,331.1634878341147,0.0,0.2977346333333333,2.021379604166667,328.65360397315317
2024-03-22,0.2299361005901512,1.4545492507590332,16.444073902777777,71.6099,622.2129791666667,327.1076805311049,0.0,0.2496246,1.3683031874999998,323.72898045850803
2024-03-23,0.3414941073219675,2.2136218462345223,15.863570416666668,84.36021875,300.61527083333334,308.715089841137,0.0,0.5957218490855958,4.180184183333333,306.96953362737247
2024-03-24,0.6545625868960765,1.7097781168867896,17.060011319444445,85.30796041666666,316.91909375,300.3732424592597,0.0,0.4823942729166666,2.9790916833333334,326.98375517999705
2024-03-25,0.2352060745432894,1.5214421650908898,16.447179652777777,83.99028125,323.8725854166667,189.75652824564656,0.0,0.31948629375,2.153646520833333,320.5626219940248
2024-03-26,0.0985197275532344,2.0914279984523527,16.434199583333335,84.27213333333333,321.01216666666664,258.79699604993624,0.0,0.2993571291666666,1.6467147958333337,274.87338912199743
2024-03-27,0.166106907726969,1.584094757288511,16.951943125,82.97007708333334,383.0051666666666,252.4779153737637,0.0,0.3088367666666666,1.6112576875,290.41760290695055
2024-03-28,0.2322900252640206,1.5446157907154217,17.510380277777777,81.40530208333332,445.2834020833333,277.3941548090625,0.0,0.2475231333333333,1.2522518125,308.07367053436246
2024-03-29,0.1496036404216502,1.843491236602145,16.69043013888889,82.80613125,388.8885375,252.5402565786452,0.0,0.2475878729166666,1.087941875,255.01513146862172
2024-03-30,0.1859632589271271,1.369570291249113,16.676932708333332,80.52144791666667,445.01689166666665,261.6528046380195,0.0,0.3088826020833333,1.930268395833333,321.12727633525327
2024-03-31,0.7632937001877915,1.4761694997253294,16.02623970138889,67.11013958333334,758.8262625000001,301.1274798211975,0.0,0.3260578125,1.872487125,311.8335846501146
2024-04-01,0.8213855290385269,2.9577210325400745,16.845893333333333,55.2183375,875.7936041666667,309.2275548219198,0.0,0.6755307815614341,6.171479083333334,322.4842974595435
2024-04-02,0.6583931416650636,1.8387071861093125,16.25288052777778,53.06729791666667,916.2570208333332,309.0536863658989,0.0,0.4932190604166666,2.9342338750000003,318.1503116413026
2024-04-03,0.2217013186833052,2.237937267101216,16.600719375,76.62183958333334,481.64777083333337,302.1467013173299,0.0,0.6077264039088804,4.024911833333333,302.0750919676923
2024-04-04,0.3759534781165219,1.5531598575601568,15.329814756944444,76.44322708333333,477.84751458333335,300.75799895442475,0.0,0.5271903520833333,4.0391257708333335,298.56620206503413
2024-04-05,0.3456005210127158,1.9253830207856597,15.69048725,70.12301041666667,642.320875,301.2106914478624,0.0,0.3764857833333333,2.107446604166667,301.42267458458116
2024-04-06,0.4852268801907538,2.976909283323065,14.437068729166668,75.62284583333333,418.0607708333334,306.7078331334717,0.0,0.6987664129760734,6.681745958333334,306.38608486618836
2024-04-07,0.286892294855629,1.6341535470359383,14.34186313888889,76.12011041666666,456.7729,284.7001887810275,0.0,0.4210078583333334,2.885062145833333,280.7108156040807
2024-04-08,0.2015060298887036,1.436500331346952,12.871069166666668,87.54939791666668,193.18299375,135.97651350729993,0.0,0.43892446875,2.8761249375,207.8638090728009
2024-04-09,0.1862747875288314,1.8293658960954096,13.667221215277776,85.38431666666666,279.1694020833333,213.6742356414566,0.0,0.2641889583333333,1.29757475,260.7297952148433
2024-04-10,0.3559322490756491,2.4847146187689515,12.659032756944448,86.78931458333334,228.8878791666667,241.9687658610667,0.0,0.29076171875,1.6540329583333333,276.0610840448427
2024-04-11,0.1868444165377705,1.701827981381219,12.0390080625,83.17723124999999,258.00865,150.38398985738775,0.0,0.333306375,2.20191575,283.65412356611955
2024-04-12,0.2195774701386409,1.5802326833938467,14.358202986111111,71.84922083333333,477.5945208333333,189.8204656369111,0.0,0.4826002291666666,3.5565179229166666,275.980705451502
2024-04-13,0.3182742446018068,0.8934193006212497,14.154269770833332,72.20413541666666,503.2714520833333,248.74182236569692,0.0,0.34048230625,1.9541073333333328,248.08008244601064
2024-04-14,0.2273043151705077,1.4734612148414097,15.05863923611111,66.11930416666667,592.8667916666667,183.12391944597687,0.0,0.2760967416666667,1.6023451229166668,274.3117801791973
2024-04-15,0.2167936745969991,1.867872176324552,13.917873659722224,67.47718125,569.5855833333334,268.4123094348599,0.0,0.3015667625,2.0599256583333334,281.3946416593944
2024-04-16,0.8573482142826315,0.7851415045718488,16.43043106944444,55.26496458333333,1070.9818958333333,277.38968782030616,0.0,0.3734618395833333,2.8343999791666667,277.33686436824394
2024-04-17,0.4227224046388605,1.8218237044366117,19.984007569444444,39.77437398696076,1708.0441622825963,274.26403676622124,0.0,0.3648469745833333,2.589538779477015,274.0975929028502
2024-04-18,0.1038913412817985,1.6324336526159675,13.652112041666667,74.57047083333333,449.5502708333333,265.19282986699625,0.0,0.2668832020833333,1.8410435,263.33564159649364
2024-04-19,0.1928057958009396,1.135881220237153,14.04035817361111,82.5577875,345.0202125,246.8982450373705,0.0,0.2853455374999999,1.669227372916667,245.76607771545343
2024-04-20,0.0941792249038274,1.2274447469080332,14.049657173611113,85.18685624999999,256.5123625,69.69440122437406,0.0,0.1817995375,1.3277658604166669,167.9113219267911
2024-04-21,0.1225734625943076,0.9153762475394068,15.558179722222222,78.54466666666667,398.8343125,57.1315460307062,0.0,0.25936550625,2.0984282291666667,210.34034170718337
2024-04-22,0.2045080627857719,1.6212645926719127,15.004279243055556,77.90681875,434.92884791666665,246.67630015516264,0.0,0.3329085916666667,2.277278133333333,244.72890186175613
2024-04-23,0.3275954881980643,0.6216569049750931,14.861973032407407,74.835175,583.5325291666667,248.5891461309328,0.0,0.2196897458333333,1.20125025,253.38246153309058
2024-04-24,0.9621022447497316,0.1588397437499244,12.457246555555557,76.54390208333334,428.05578125000005,233.11655198106607,0.0,0.4320874604166667,2.8114511666666666,253.56300880782933
2024-04-25,0.5285608263409681,0.8393500823142038,15.0474023125,52.8746625,934.5805416666668,243.3980423428943,0.0,0.5996584916666666,4.904962708333334,250.5998691303824
2024-04-26,0.3931701367738177,2.458761591192657,15.83638625,61.10793125,723.7369375,245.1654961356013,0.0,0.8133519598775599,7.7938564375,255.77036252075737
2024-04-27,0.4219514720255565,1.7853830289066908,13.85548125,65.55612291666667,562.651375,211.4640365672582,0.0,0.5845093050833496,6.381973083333333,239.54566488822363
2024-04-28,0.7432907537515521,0.6487126146607295,13.202712854166668,61.24605208333333,633.3862291666667,210.94384383661324,0.0,0.53844475,3.7402713333333337,208.52083586692268
2024-04-29,0.2916432323974873,0.922550476668096,12.848635430555555,58.61098333333334,681.9591875,235.24390543891863,0.0,0.3405688729166666,2.303340625,234.12387024015356
2024-04-30,0.2157348332140613,1.5473800340088957,14.392046819444444,70.12871458333333,534.5816041666667,204.8937686171961,0.0,0.4332075354166667,3.696392125,240.47388057422114
2024-05-01,0.2398677704297743,2.239471235155184,13.40955826388889,66.24567083333334,523.4286666666667,179.683953958464,0.0,0.7679384791666667,5.876679404166667,244.7959855645255
2024-05-02,0.2579260860694902,2.465861928714781,11.411956701388888,71.05755624999999,399.057875,241.8505778510612,0.0,0.8020712916666667,6.227031270833333,243.69702025070913
2024-05-03,0.3952889070086417,2.429920365088629,11.196057222222224,66.35905833333334,478.1017708333333,237.21512233492132,0.0,0.5342494895833333,3.572378145833333,238.00262123739685
2024-05-04,0.925903989430833,2.557965034419274,12.176614097222222,55.81517916666667,724.2754375,232.80783604205016,0.0,0.5255152229166667,4.4141802708333335,232.48133295205426
2024-05-05,0.4749256071535116,2.178966843811978,13.802110083333334,57.83345416666666,696.3013125000001,201.96030156008203,0.0,0.4894820124999999,3.5026746416666668,201.4477486089093
2024-05-06,0.4030661070563807,2.411766486711759,10.750818805555555,63.73266041666667,514.6142291666666,233.26156673678244,0.0,0.2853566791666667,1.667934354166667,233.82406285013795
2024-05-07,1.5369003286638845,2.374212020787573,10.829705159722222,72.95702916666666,384.7774708333333,149.467029220815,23.4,0.39995485625,2.733911729166667,176.59302304623353
2024-05-08,1.8522562285322413,-0.6698386903415412,11.126746201388888,73.13074375000001,444.18350625,235.7413495864811,0.1,0.278588475,1.843271739583333,235.30231584802186
2024-05-09,0.6636906926721956,1.2985902610658029,10.619610930555556,81.89952291666667,253.22375416666668,135.603533318197,0.0,0.2224522291666666,1.35842984375,185.12305312782067
2024-05-10,0.8460280161226417,-0.7236857083131172,11.940274604166667,71.65477083333333,416.02035416666666,157.52036167995166,0.0,0.3263922104166666,2.3637780625,175.56173121524498
2024-05-11,1.1066921488949355,0.1897051455206737,11.71928961111111,68.08223333333333,471.47925,225.96157628428816,0.0,0.6867935687500001,5.797385291666667,223.99745120492184
2024-05-12,0.7332089334752971,0.8202640054192818,11.576939861111107,69.21496041666667,428.5348333333333,204.5786753652193,0.0,0.8461883958333334,6.712622854166667,202.86962198005497
2024-05-13,0.8627208934533305,0.7141216982918682,11.589233256944445,67.68930625,457.2092916666666,227.0376221825453,0.0,0.7349796041666666,5.635610750000001,224.10482243857683
2024-05-14,0.5496687788870478,-0.6903590928387063,10.28993938888889,74.07452291666667,335.3427708333333,140.45626974341025,0.0,0.4260745645833333,2.796065666666667,161.99577302942154
2024-05-15,0.349538325152245,-0.6542768093922977,9.66949575,74.19047916666666,326.91460416666666,89.36472422448757,0.0,0.2484941083333333,1.4567183375,157.31942335612248
2024-05-16,0.7398050804610814,0.9133418853379712,9.265543819444444,69.04338541666667,446.1651979166666,216.3397359816512,0.0,0.371880925,2.959386895833333,214.174272716994
2024-05-17,0.7153379100419658,1.6834170672555522,9.935242694444446,66.23479583333334,473.3244375,217.04841008772172,0.0,0.3839628854166666,2.846558125,216.04540307606757
2024-05-18,0.7471900530542727,1.556978232217449,10.75945682638889,61.98360208333333,553.1465625,218.39405224370185,0.0,0.3757939583333333,2.703083625,216.05828466396864
2024-05-19,0.8212930811594642,0.8688184024439811,12.608471833333336,49.6887,994.7101479166666,217.29834008866987,0.0,0.25671200625,1.1782831708333334,216.97465270626196
2024-05-20,0.4634098136893059,0.4913818792922849,13.86483598611111,49.83284375,843.3105416666667,83.19548678337185,0.0,0.24236413125,1.0800868833333337,216.9245583170176
2024-05-21,0.7178161129550019,1.6291813408228857,13.008908340277776,77.32450416666667,360.1532708333333,134.77556826257515,0.0,0.4295269979662698,1.99725175,191.31668997783638
2024-05-22,0.4428003885029064,1.6137526582160584,11.849535375,85.30395,213.10747916666665,48.858972280973575,2.6,0.2460351833333333,1.0382387708333334,166.99873569195574
2024-05-23,1.8486773534091936,1.7205645401299214,10.93709902765753,82.62593483968529,258.0239025377934,196.9828325491069,1.6,0.2510272794642857,1.7278097625184643,207.83355399029762
2024-05-24,0.8646265322753027,2.206769455213041,12.502901319444446,76.49064166666666,453.7363583333333,131.21762621647613,0.0,0.1389389166666666,0.8451349520833333,139.40527288923528
2024-05-25,0.4473769820040205,1.9713983405028352,11.080123381944444,82.02295625000001,256.31617291666663,95.52432881321978,0.0,0.20808554375,1.53050490625,160.03974841299922
2024-05-26,0.658165939245416,1.9922943932500543,10.876195333333332,80.34232083333333,308.2585,200.04570109935165,0.0,0.2708201604166667,1.938403833333333,210.74865434530736
2024-05-27,1.0069991775503413,2.3748090260365773,12.119166996445026,70.1519432465744,581.4741141553526,201.9345217630995,0.0,0.193399406372549,0.8775772323587686,203.47802717819064
2024-05-28,1.020633611731811,2.196544246212255,11.17246495138889,69.68747916666666,516.01186875,176.19863833905058,0.0,0.2034824333333333,0.9115394583333334,175.51728486132188
2024-05-29,1.3726313295392298,2.242056387545196,14.217270784722222,55.81766458333333,882.0507291666667,196.0205101357537,0.0,0.352337825,1.9097563916666669,194.33176907782357
2024-05-30,0.6554188765580978,2.2283310992771965,16.948731875,48.738877083333335,1159.8555416666666,196.0878827632399,0.0,0.2499083958333333,1.21823368125,194.52927318200412
2024-05-31,0.2322026416162407,2.6624807172953897,10.741346875,88.53846874999999,167.01122291666667,155.28920307193223,0.0,0.23183446875,1.210615375,155.6723197628773
2024-06-01,0.6850684331140927,1.8671331921986905,13.525887777777776,69.20711458333334,623.2046104166667,154.67688529083793,0.0,0.2454643645833333,1.1369558645833333,154.36930538087108
2024-06-02,0.5006455124317084,2.6539464992695825,12.895631923611113,74.35145625,524.6674020833333,150.82869110922852,0.0,0.1648119375,0.8973608541666667,156.20454318436913
2024-06-03,0.1987535984340851,2.5984496813447246,10.740690173611112,90.17076666666668,132.74277708333332,46.44680356571934,0.0,0.2086725375,1.0856655208333332,151.795756369349
2024-06-04,0.499828519040821,1.736659862717692,11.455155048611111,81.83883125,301.11193541666665,98.82263828823648,0.0,0.14059761875,0.6180624854166666,147.27159797103684
2024-06-05,0.2950852180007225,1.8909230267434485,11.803716069444446,82.19189166666666,301.5967270833333,116.0413470008104,0.0,0.1253694875,0.8121229020833334,128.64882370150144
2024-06-06,0.6709981602232523,3.0287739892761745,14.714285951388888,66.24707708333334,732.5887520833334,187.68177506719405,0.0,0.2084328729166666,1.249728625,186.2589233095063
2024-06-07,0.6168423681329616,2.6172800010196133,15.678523444444444,57.72223958333333,945.8359520833334,175.36436080460604,0.0,0.1885661541666666,1.012565425,174.4696293299218
2024-06-08,0.8658881550008661,1.9191006568552296,12.831787708333332,87.86526458333333,183.01481666666663,47.99955322110569,8.3,0.30687326875,2.686030875,146.76592068736105
2024-06-09,0.8910633996186037,-2.099065404378312,13.389266180555556,91.06915208333334,138.760875,45.59358603877923,7.400000000000001,0.2247130604166667,1.358482375,147.57153464800982
2024-06-10,0.3944624157495252,0.2576073400414432,12.350322402777778,90.52604791666666,143.52379166666665,55.36571543463881,0.0,0.1311559208333333,0.61159116875,129.32647687635773
2024-06-11,0.7765586320715575,1.3763443255752517,12.290921256944443,84.28319791666667,258.69364583333333,132.8064885532484,0.0,0.1537177854166666,0.7608336791666667,148.01320745625347
2024-06-12,0.7935868337818208,1.20637712579358,11.88898646527778,84.92562916666667,234.08138958333333,64.30171032996881,0.0,0.3447184291666667,2.707241745833333,186.02392992961705
2024-06-13,2.4538480299250987,0.9680759130277408,13.201127152777778,89.58380833333332,159.79012291666666,45.78644274781016,42.50000000000001,0.7435885133314604,5.325068166666667,181.35514515921375
2024-06-14,0.8831422944780584,0.106433743982492,11.878757875,93.25042708333332,96.49761875,45.07874324180668,17.900000000000002,0.2210080291666666,1.4560345208333334,148.02683991652518
2024-06-15,1.6603403752277324,1.3989962994022227,11.366410569444444,82.16399583333333,282.95785,187.72873926341347,0.1,0.2922144,1.7307519416666668,186.17528367849806
2024-06-16,1.5290324541303102,2.3496838478558275,10.930658131944446,82.99323333333334,253.78607916666667,173.10607188807282,0.0,0.4368159145833333,2.4805500416666666,172.2031620871196
2024-06-17,1.06171385133387,3.1803957278765336,10.427187055555557,70.99176666666666,451.9546770833333,185.11434202113216,0.0,0.22994011875,1.1008439333333333,185.014221429023
2024-06-18,1.0480181601438343,1.6077848993901471,10.436549819444444,85.18065,215.05127291666668,148.51638141429103,0.2,0.2096743270833333,1.0069546354166663,186.04287807365165
2024-06-19,0.9637624964976376,1.9613941816340976,11.30348640972222,83.20626875,295.93186041666667,183.67651964084268,0.1,0.15297540625,0.7257725645833334,192.13358723163367
2024-06-20,0.7276941376571419,2.266048706306229,10.441042840277778,85.17520416666666,218.27271875,146.64157386682197,0.1,0.1925542916666666,0.9407260416666668,182.97853040160624
2024-06-21,0.5944025349644612,0.6710010796452879,13.085901111111111,80.2575375,303.59250000000003,28.61027671018263,2.8,0.22291884375,1.9471528333333328,180.7276988785213
2024-06-22,0.6324825024931771,-0.4468425846451031,11.766465977415187,88.17958835724994,160.9740386594407,45.70018911466693,4.1,0.2592297955047315,0.8217464596216941,192.89860150914166
