lon,lat,accum,n_obs
-71.66837424175135,-30.666900674547776,-127.54250299562007,44.0
-71.66838167799845,-30.66717109062841,-97.79140265857937,44.0
-71.66838911434614,-30.66744150669616,-123.58082229448192,44.0
-71.66839655079445,-30.667711922751007,-141.0130694718708,44.0
-71.66840398734335,-30.66798233879297,-112.12577878191242,44.0
-71.66841142399288,-30.66825275482203,-168.76632327896226,44.0
-71.668418860743,-30.6685231708382,-152.1961067446455,44.0
-71.66842629759374,-30.668793586841467,-139.14470540313755,44.0
-71.66843373454509,-30.669064002831853,-115.8496689724798,44.0
-71.66844117159704,-30.669334418809346,-106.33167432415996,44.0
-71.66844860874961,-30.66960483477392,-84.40158224295989,44.0
-71.66818783306957,-30.67150417507452,-112.60041990008317,43.0
-71.66819527015763,-30.67177459100474,-141.50417973430427,43.0
-71.6682027073463,-30.672045006922065,-181.52566342425047,43.0
-71.6682101446356,-30.672315422826497,-148.8231448726711,43.0
-71.66821758202548,-30.67258583871804,-172.05023701742957,43.0
-71.668225019516,-30.67285625459669,-109.82098467638446,43.0
-71.66823245710714,-30.673126670462437,-155.55376677978586,43.0
-71.66823989479889,-30.67339708631529,-173.26465176489353,43.0
-71.66824733259125,-30.67366750215524,-161.69251582254753,43.0
-71.66825477048424,-30.67393791798231,-147.45845299068694,42.0
-71.66826220847784,-30.67420833379647,-114.06076228396188,42.0
-71.66826964657209,-30.674478749597743,-198.61677106405156,43.0
-71.66827708476694,-30.674749165386118,-105.2957683401831,42.0
-71.66828452306243,-30.6750195811616,-131.60597998269085,41.0
-71.66829196145854,-30.67528999692417,-88.76204286183597,41.0
-71.66829939995526,-30.675560412673853,-94.46707310205728,41.0
-71.66830683855262,-30.67583082841065,-167.21262978953888,41.0
-71.66831427725062,-30.67610124413453,-98.43340190752825,41.0
-71.66832171604923,-30.67637165984553,-119.59748724059614,41.0
-71.66832915494848,-30.67664207554361,-128.16475931829942,41.0
-71.66833659394838,-30.67691249122883,-166.28187305121833,41.0
-71.6683440330489,-30.677182906901137,-111.07940764673373,41.0
-71.66835147225005,-30.677453322560535,-136.02441827020155,41.0
-71.66835891155185,-30.67772373820705,-190.09674168509068,41.0
-71.66836635095427,-30.677994153840665,-172.72860231904775,41.0
-71.66837379045734,-30.678264569461376,-133.64945592223404,41.0
-71.66838123006106,-30.6785349850692,-167.3394396417807,41.0
-71.66838866976539,-30.678805400664125,-138.2226190626586,43.0
-71.6683961095704,-30.679075816246147,-149.91357593356437,43.0
-71.66840354947603,-30.679346231815277,-131.74915913138562,43.0
-71.6684109894823,-30.6796166473715,-192.25793510230238,42.0
-71.66841842958922,-30.67988706291484,-145.4445749755578,42.0
-71.66842586979679,-30.680157478445267,-154.52817801499853,41.0
-71.66843331010502,-30.680427893962808,-187.62574542523808,42.0
-71.66844075051388,-30.68069830946745,-153.37552434629097,41.0
-71.6684481910234,-30.680968724959182,-138.3827437175388,41.0
-71.66818740221504,-30.682868064087284,-174.62366754113486,41.0
-71.66819484265986,-30.68313847954463,-173.6996884910647,41.0
-71.66820228320533,-30.68340889498909,-214.2604351845371,40.0
-71.66820972385143,-30.68367931042066,-194.1074265234047,40.0
-71.6682171645982,-30.683949725839323,-103.86265913589433,40.0
-71.66822460544562,-30.68422014124508,-89.20229596442377,40.0
-71.66823204639368,-30.684490556637947,-133.85608168004268,40.0
-71.6682394874424,-30.684760972017923,-115.45345157753749,40.0
-71.66824692859178,-30.685031387384992,-145.06698402118954,40.0
-71.66825436984183,-30.685301802739158,-143.24146219520105,40.0
-71.66826181119252,-30.68557221808042,-134.62594867655633,41.0
-71.66826925264388,-30.6858426334088,-155.31699447702667,41.0
-71.6682766941959,-30.68611304872426,-111.58512490634881,41.0
-71.66828413584858,-30.686383464026832,-139.27810405071605,41.0
-71.66829157760192,-30.68665387931652,-200.85634792824823,41.0
-71.66829901945593,-30.68692429459329,-133.38348514251263,41.0
-71.6683064614106,-30.68719470985716,-129.91405466657883,41.0
-71.66831390346594,-30.68746512510813,-102.46755436116909,41.0
-71.66832134562195,-30.687735540346203,-104.56295509215018,41.0
-71.66832878787862,-30.68800595557138,-91.12122768447271,41.0
-71.66833623023595,-30.68827637078365,-116.96334662261076,41.0
-71.66834367269398,-30.688546785983025,-95.8208376760918,41.0
-71.66835111525266,-30.688817201169503,-158.98887680979175,41.0
-71.66835855791203,-30.68908761634308,-133.20488891392333,41.0
-71.66836600067208,-30.68935803150375,-199.77531484459703,41.0
-71.66837344353279,-30.689628446651525,-110.66728218632234,40.0
-71.66838088649418,-30.689898861786403,-121.97193269633867,41.0
-71.66838832955625,-30.69016927690837,-90.77306117919349,41.0
-71.668395772719,-30.69043969201744,-182.9442981555559,41.0
-71.66818707572739,-30.694231935374447,-164.7934393662821,41.0
-71.66819451953002,-30.69450235035881,-122.50313902942443,41.0
-71.66820196343333,-30.69477276533027,-137.17132900128772,41.0
-71.66820940743735,-30.69504318028884,-158.00194308261848,41.0
-71.66821685154206,-30.695313595234506,-126.19383823312448,41.0
-71.66822429574744,-30.69558401016726,-141.9558600696115,41.0
-71.66823174005353,-30.69585442508713,-164.10778960628284,40.0
-71.66823918446029,-30.696124839994077,-151.27367867871297,40.0
-71.66824662896775,-30.696395254888124,-142.1998622250229,40.0
-71.66825407357591,-30.69666566976928,-76.64547473619353,41.0
-71.66826151828477,-30.69693608463753,-98.2111075318373,41.0
-71.66826896309432,-30.69720649949288,-136.27956792980473,41.0
-71.66827640800457,-30.69747691433533,-158.85805289091235,41.0
-71.66828385301551,-30.697747329164876,-177.62643329323382,41.0
-71.66829129812716,-30.69801774398151,-110.88057320057607,39.0
-71.66829874333952,-30.69828815878525,-124.6740710423921,41.0
-71.66830618865256,-30.698558573576083,-125.49365864716538,41.0
-71.66851814111355,-30.626582857003815,-187.17841707967014,43.0
-71.66852556585374,-30.62685327472973,-113.86209980401661,43.0
-71.6685329906944,-30.62712369244275,-150.8747544848092,43.0
-71.66854041563553,-30.62739411014289,-153.469521619288,43.0
-71.66854784067715,-30.627664527830163,-163.7624856678496,43.0
-71.66855526581925,-30.627934945504546,-146.98418145815174,44.0
-71.66856269106184,-30.628205363166035,-158.29862191863012,44.0
-71.6685701164049,-30.62847578081465,-144.12669133468725,44.0
-71.66857754184844,-30.62874619845038,-157.12146891087147,44.0
-71.66858496739246,-30.62901661607322,-148.44948737044626,44.0
-71.66859239303699,-30.629287033683177,-202.72457244623018,44.0
-71.668599818782,-30.62955745128026,-201.6158487850012,44.0
-71.66860724462748,-30.62982786886445,-186.18901237955657,44.0
-71.66861467057346,-30.63009828643575,-136.09617759829254,44.0
-71.66862209661996,-30.630368703994183,-132.50282834593168,44.0
-71.66862952276692,-30.630639121539723,-188.12658239475246,44.0
-71.66863694901437,-30.630909539072377,-110.0411482512337,44.0
-71.66864437536233,-30.631179956592145,-79.86736643436973,44.0
-71.66865180181078,-30.631450374099035,-134.28228011861697,44.0
-71.66865922835973,-30.63172079159304,-139.94755834175282,44.0
-71.66866665500918,-30.63199120907415,-153.0794198596054,44.0
-71.66867408175912,-30.632261626542384,-160.76640732126592,44.0
-71.66868150860957,-30.63253204399773,-133.18180722590833,44.0
-71.66868893556051,-30.6328024614402,-175.55555873214806,44.0
-71.66869636261197,-30.633072878869772,-146.23824455537937,44.0
-71.66870378976392,-30.63334329628647,-119.23420976228942,44.0
-71.66871121701638,-30.63361371369028,-169.4177834307196,44.0
-71.66871864436935,-30.6338841310812,-176.3871235651435,44.0
-71.66845791515635,-30.635783475291927,-160.2891776082555,44.0
-71.66846534244551,-30.636053892648548,-97.49984681696294,44.0
-71.66847276983518,-30.63632430999229,-113.61219972742508,44.0
-71.66848019732534,-30.63659472732313,-119.26892452841872,44.0
-71.66848762491601,-30.63686514464109,-147.5493076649383,44.0
-71.66849505260718,-30.63713556194616,-111.69271214605774,44.0
-71.66850248039889,-30.63740597923836,-167.2917257866453,44.0
-71.66850990829109,-30.63767639651765,-105.03876695236701,44.0
-71.6685173362838,-30.637946813784072,-154.44405478669833,44.0
-71.66852476437701,-30.6382172310376,-133.94282056275384,44.0
-71.66853219257077,-30.63848764827825,-108.97227697130506,44.0
-71.66853962086502,-30.638758065506007,-140.08473333441378,44.0
-71.66854704925979,-30.63902848272088,-145.91228009843098,44.0
-71.66855447775508,-30.63929889992286,-133.00528543271352,44.0
-71.66856190635089,-30.639569317111956,-119.56673335286392,44.0
-71.66856933504721,-30.639839734288167,-137.4625252959309,44.0
-71.66857676384406,-30.64011015145149,-148.01567358126226,44.0
-71.66858419274145,-30.64038056860193,-140.69081407523046,44.0
-71.66859162173932,-30.64065098573948,-152.05790567719703,44.0
-71.66859905083776,-30.640921402864144,-141.46698304170272,44.0
-71.66860648003671,-30.641191819975912,-117.76866743927195,44.0
-71.66861390933617,-30.64146223707481,-189.3983018948147,44.0
-71.66862133873619,-30.64173265416081,-162.26110072926548,44.0
-71.66862876823672,-30.64200307123392,-133.720953645208,44.0
-71.66863619783777,-30.64227348829415,-168.38721863758758,44.0
-71.66864362753937,-30.64254390534149,-159.069957967695,44.0
-71.6686510573415,-30.64281432237593,-166.21512456273993,44.0
-71.66865848724416,-30.643084739397494,-107.97546091405906,44.0
-71.66866591724735,-30.64335515640618,-158.48791159389845,44.0
-71.66867334735109,-30.64362557340196,-91.61630618666976,44.0
-71.66868077755537,-30.643895990384863,-151.79720306600714,44.0
-71.66868820786016,-30.64416640735488,-155.6194319268049,44.0
-71.66869563826552,-30.644436824311995,-142.88906064824644,44.0
-71.6687030687714,-30.64470724125623,-120.88170549277471,44.0
-71.66871049937784,-30.64497765818758,-142.38296048023656,44.0
-71.66871793008482,-30.645248075106043,-132.27435939713453,44.0
-71.66845718778832,-30.647147418147327,-141.8377536821119,44.0
-71.66846461843129,-30.64741783503145,-134.93664903807252,44.0
-71.6684720491748,-30.6476882519027,-160.83404241019164,44.0
-71.66847948001885,-30.64795866876106,-151.18115705950325,44.0
-71.66848691096345,-30.64822908560653,-162.1850095499386,44.0
-71.66849434200859,-30.648499502439115,-148.5371553550806,44.0
-71.66850177315428,-30.6487699192588,-123.5229158185024,44.0
-71.66850920440052,-30.6490403360656,-125.0323048493161,44.0
-71.6685166357473,-30.649310752859517,-132.07457287008617,44.0
-71.66852406719465,-30.649581169640545,-187.7169564200653,44.0
-71.66853149874254,-30.649851586408676,-116.2146788686181,44.0
-71.66853893039097,-30.65012200316392,-124.03725057699317,43.0
-71.66854636213998,-30.650392419906275,-140.78954450665154,43.0
-71.66855379398952,-30.650662836635732,-156.91049871862288,43.0
-71.66856122593963,-30.650933253352303,-133.5204157856077,43.0
-71.66856865799029,-30.651203670056,-166.86922211157614,43.0
-71.66857609014151,-30.651474086746795,-128.60234065991202,43.0
-71.66858352239329,-30.6517445034247,-173.73306146232835,43.0
-71.66859095474564,-30.652014920089712,-128.14635035742174,43.0
-71.66859838719854,-30.65228533674184,-143.63571907693625,43.0
-71.66860581975202,-30.65255575338108,-152.4597274251093,43.0
-71.66861325240605,-30.652826170007412,-154.55428086129572,44.0
-71.66862068516065,-30.653096586620872,-166.85812567463626,43.0
-71.6686281180158,-30.65336700322144,-146.35705220150578,43.0
-71.66863555097154,-30.653637419809108,-167.5791042543098,44.0
-71.66864298402784,-30.653907836383887,-139.11027538064423,43.0
-71.66865041718471,-30.654178252945783,-95.15533892854434,43.0
-71.66865785044214,-30.654448669494776,-176.90996394291386,43.0
-71.66866528380017,-30.654719086030884,-137.04549223603576,43.0
-71.66867271725876,-30.654989502554105,-141.87637262134402,43.0
-71.6686801508179,-30.65525991906443,-93.01530226479667,43.0
-71.66868758447765,-30.65553033556187,-129.53311515285196,43.0
-71.66869501823797,-30.6558007520464,-165.16778094492554,43.0
-71.66870245209887,-30.656071168518057,-152.50430263133708,43.0
-71.66870988606034,-30.656341584976825,-152.707785158322,43.0
-71.6687173201224,-30.65661200142269,-166.7527656669168,43.0
-71.66845656472911,-30.65851134329364,-142.79369598988515,43.0
-71.66846399872695,-30.658781759705164,-122.47642579325581,44.0
-71.66847143282538,-30.65905217610381,-173.14458129763472,44.0
-71.66847886702439,-30.659322592489552,-105.21392485988395,44.0
-71.66848630132398,-30.6595930088624,-94.83675229553259,44.0
-71.66849373572416,-30.659863425222355,-89.07343632137285,44.0
-71.66850117022491,-30.66013384156943,-114.67668138125737,43.0
-71.66850860482626,-30.66040425790361,-102.93537847061923,43.0
-71.6685160395282,-30.660674674224893,-154.41403335576055,42.0
-71.66852347433071,-30.66094509053329,-171.15293032747707,43.0
-71.66853090923381,-30.661215506828785,-117.14460476118968,42.0
-71.6685383442375,-30.661485923111396,-139.4498992711598,42.0
-71.66854577934178,-30.6617563393811,-164.42756468213426,42.0
-71.66855321454668,-30.66202675563793,-121.72163850003552,42.0
-71.66856064985214,-30.66229717188185,-91.64476561897165,42.0
-71.66856808525822,-30.66256758811289,-129.78089250628383,42.0
-71.66857552076488,-30.662838004331025,-135.34558404749535,42.0
-71.66858295637215,-30.66310842053628,-101.93833255575476,42.0
-71.66859039207999,-30.663378836728636,-173.62447305288728,42.0
-71.66859782788845,-30.66364925290809,-132.94448470379047,43.0
-71.6686052637975,-30.66391966907467,-163.0106950275886,43.0
-71.66861269980717,-30.66419008522833,-140.60689304568598,43.0
-71.66862013591742,-30.66446050136912,-103.48322835303347,43.0
-71.66862757212829,-30.664730917497003,-150.6506573746101,43.0
-71.66863500843976,-30.665001333612004,-130.538380434392,43.0
-71.66864244485184,-30.6652717497141,-107.3139694658012,43.0
-71.66864988136452,-30.665542165803306,-136.3444504459465,43.0
-71.66865731797782,-30.665812581879617,-146.9025308901161,43.0
-71.66866475469172,-30.66608299794304,-133.61431851511216,42.0
-71.66867219150623,-30.666353413993555,-156.2203249906706,42.0
-71.66867962842136,-30.66662383003118,-172.8825152161153,43.0
-71.6686870654371,-30.66689424605592,-138.60216099187372,43.0
-71.66869450255345,-30.66716466206776,-114.3914074357163,43.0
-71.66870193977041,-30.6674350780667,-129.5242637929017,43.0
-71.668709377088,-30.66770549405275,-96.51843776412615,43.0
-71.66871681450621,-30.667975910025916,-147.51120470194186,43.0
-71.6684560460028,-30.66987525072562,-131.3405545692976,43.0
-71.6684634833566,-30.67014566666442,-104.85703248127597,43.0
-71.66847092081103,-30.67041608259032,-69.6955562299255,43.0
-71.66847835836607,-30.67068649850333,-82.892103157829,43.0
-71.66848579602171,-30.670956914403444,-119.9201148499961,43.0
-71.668493233778,-30.67122733029066,-149.2393220129889,43.0
-71.66850067163489,-30.671497746164984,-155.40837171337714,43.0
-71.66850810959241,-30.671768162026414,-100.52163132643733,43.0
-71.66851554765056,-30.67203857787494,-156.14060818788474,43.0
-71.66852298580932,-30.67230899371057,-158.62492173495923,43.0
-71.6685304240687,-30.67257940953331,-163.4008704112386,43.0
-71.66853786242874,-30.672849825343164,-173.24708881091448,43.0
-71.66854530088938,-30.673120241140104,-100.50523538273323,43.0
-71.66855273945065,-30.673390656924163,-121.61248885046788,43.0
-71.66856017811256,-30.67366107269531,-206.59319448896787,42.0
-71.66856761687511,-30.67393148845358,-165.9008751669644,42.0
-71.66857505573827,-30.674201904198934,-133.12242456366306,42.0
-71.6685824947021,-30.674472319931404,-162.56448252815434,43.0
-71.66858993376653,-30.674742735650973,-156.54538188131284,42.0
-71.66859737293161,-30.675013151357657,-138.22341396275985,41.0
-71.66860481219732,-30.675283567051427,-125.35353397960573,41.0
-71.66861225156369,-30.675553982732307,-100.04481940414863,41.0
-71.66861969103067,-30.6758243984003,-67.06909653861631,41.0
-71.66862713059831,-30.67609481405537,-140.32369790504936,41.0
-71.66863457026659,-30.67636522969757,-122.49826847323295,41.0
-71.66864201003551,-30.67663564532685,-89.94093047367441,41.0
-71.66864944990508,-30.676906060943256,-114.53593999941425,41.0
-71.6686568898753,-30.677176476546755,-143.85270241319378,41.0
-71.66866432994615,-30.677446892137358,-114.8466542658984,41.0
-71.66867177011765,-30.677717307715056,-179.82126791165592,41.0
-71.66867921038981,-30.67798772327987,-149.28857359834257,41.0
-71.66868665076262,-30.67825813883177,-139.8181920881258,43.0
-71.66869409123608,-30.678528554370786,-197.09391765832547,42.0
-71.66870153181019,-30.6787989698969,-134.52500826619195,43.0
-71.66870897248496,-30.67906938541012,-180.09439044228284,43.0
-71.66871641326038,-30.67933980091043,-120.96021289385828,43.0
-71.66845563163358,-30.681239140438024,-41.41505813071263,41.0
-71.6684630723444,-30.68150955590396,-161.45333799047302,41.0
-71.66847051315588,-30.68177997135701,-137.48768274018948,41.0
-71.66847795406801,-30.682050386797155,-146.83257997990617,41.0
-71.66848539508081,-30.6823208022244,-106.05621345793719,41.0
-71.66849283619425,-30.682591217638752,-111.52145681589742,41.0
-71.66850027740836,-30.682861633040208,-180.5243615113404,41.0
-71.66850771872312,-30.683132048428757,-171.43182775850264,41.0
-71.66851516013854,-30.6834024638044,-148.5495350582553,40.0
-71.66852260165463,-30.683672879167165,-165.37007302672876,40.0
-71.66853004327137,-30.68394329451702,-135.08352245828368,40.0
-71.66853748498879,-30.68421370985397,-139.81573771268316,40.0
-71.66854492680687,-30.684484125178034,-117.56552721716292,40.0
-71.66855236872561,-30.684754540489195,-94.86889292436452,40.0
-71.66855981074504,-30.68502495578745,-137.18350556812663,40.0
-71.66856725286512,-30.68529537107281,-139.9735774165014,40.0
-71.66857469508587,-30.685565786345265,-157.32252660344926,40.0
-71.6685821374073,-30.685836201604832,-105.57085407087472,40.0
-71.66858957982939,-30.68610661685149,-114.07609652192923,40.0
-71.66859702235217,-30.68637703208525,-110.08834380534013,41.0
-71.66860446497562,-30.68664744730612,-164.54273348323878,41.0
-71.66861190769973,-30.686917862514075,-151.42439945384734,41.0
-71.66861935052454,-30.68718827770914,-166.61618027571927,41.0
-71.66862679345002,-30.687458692891298,-169.79313555842495,41.0
-71.66863423647618,-30.68772910806056,-188.89224329899056,41.0
-71.66864167960301,-30.687999523216927,-171.6492797815433,41.0
-71.66864912283054,-30.68826993836038,-112.58913996487645,41.0
-71.66865656615875,-30.68854035349094,-159.48568866792968,41.0
-71.66866400958762,-30.688810768608608,-56.699300495077665,41.0
-71.6686714531172,-30.689081183713373,-98.14811782353264,41.0
-71.66867889674745,-30.68935159880522,-61.096313291806766,41.0
-71.6686863404784,-30.689622013884183,-186.6728848785954,41.0
-71.66869378431005,-30.68989242895024,-145.7190366745772,41.0
-71.66870122824237,-30.6901628440034,-180.70454320843493,41.0
-71.6684702098841,-30.69314384239861,-124.02820452430646,40.0
-71.6684776541544,-30.693414257365767,-166.18747753658846,40.0
-71.6684850985254,-30.69368467232003,-151.13036853023684,40.0
-71.66849254299709,-30.69395508726139,-118.88854520923145,41.0
-71.66849998756948,-30.69422550218984,-171.66779475817847,41.0
-71.66850743224255,-30.6944959171054,-150.7941662138071,41.0
-71.66851487701634,-30.694766332008044,-136.55736081051884,41.0
-71.66852232189082,-30.69503674689779,-157.1566924000824,41.0
-71.668529766866,-30.695307161774643,-109.34932026146966,41.0
-71.66853721194188,-30.695577576638588,-139.42541322010877,40.0
-71.66854465711846,-30.69584799148964,-156.6896941472084,40.0
-71.66855210239575,-30.696118406327766,-93.74108571547163,40.0
-71.66855954777375,-30.696388821153004,-172.16504017878995,40.0
-71.66856699325244,-30.696659235965345,-141.5563371168689,39.0
-71.66857443883184,-30.696929650764776,-130.1598769176351,41.0
-71.66858188451197,-30.697200065551304,-187.09844255608135,41.0
-71.66858933029279,-30.69747048032493,-126.02032819227676,41.0
-71.66859677617433,-30.697740895085666,-144.20441110870158,41.0
-71.66860422215657,-30.698011309833475,-144.99410917670497,39.0
-71.66861166823954,-30.6982817245684,-118.10661560439033,39.0
-71.66861911442322,-30.698552139290413,-151.81360280816375,41.0
-71.66883083500935,-30.62657643575644,-151.43086923726312,43.0
-71.66883826061702,-30.626846853413568,-81.43172127049236,43.0
-71.6688456863252,-30.62711727105782,-118.16495210062304,43.0
-71.66885311213386,-30.627387688689183,-148.3235576320913,43.0
-71.66886053804302,-30.62765810630767,-164.91842852883545,43.0
-71.66886796405267,-30.62792852391328,-105.53048908039885,43.0
-71.66887539016281,-30.628198941505996,-151.20269386603684,44.0
-71.66888281637345,-30.62846935908583,-177.99319886968763,44.0
-71.66889024268458,-30.628739776652772,-93.88074779933028,44.0
-71.66889766909621,-30.62901019420684,-137.21882191029502,44.0
-71.66890509560834,-30.629280611748012,-158.64490744339008,44.0
-71.66891252222096,-30.629551029276318,-135.01423135127172,44.0
-71.66891994893409,-30.629821446791727,-89.13007729787229,44.0
-71.66892737574773,-30.630091864294247,-126.68569444821796,44.0
-71.66893480266185,-30.6303622817839,-142.48155976149727,44.0
-71.66894222967649,-30.630632699260666,-140.5265019650848,44.0
-71.66894965679163,-30.63090311672453,-90.53678738387896,44.0
-71.66895708400729,-30.63117353417551,-120.70418526443943,44.0
-71.66896451132344,-30.63144395161362,-129.70844103892756,44.0
-71.6689719387401,-30.631714369038843,-129.44303865126608,44.0
-71.66897936625728,-30.631984786451167,-114.11340534664349,44.0
-71.66898679387495,-30.63225520385062,-136.47856279391948,44.0
-71.66872607182282,-30.63415454845923,-102.5024040355176,44.0
-71.6687334993768,-30.634424965824387,-174.94329570718708,44.0
-71.6687409270313,-30.63469538317665,-125.8824085700697,44.0
-71.6687483547863,-30.634965800516024,-132.36245540844615,44.0
-71.66875578264181,-30.63523621784252,-157.6682483813924,44.0
-71.66876321059783,-30.635506635156133,-135.47009078411023,44.0
-71.66877063865438,-30.63577705245685,-167.80176429505252,44.0
-71.66877806681144,-30.636047469744685,-192.37246896545076,44.0
-71.66878549506902,-30.636317887019647,-180.79006226804313,44.0
-71.6687929234271,-30.636588304281705,-156.03875147954068,44.0
-71.66880035188571,-30.636858721530885,-167.67440401931097,44.0
-71.66880778044485,-30.63712913876717,-146.75279064614816,44.0
-71.66881520910451,-30.637399555990587,-164.28750457909476,44.0
-71.66882263786468,-30.6376699732011,-112.6053357426748,44.0
-71.66883006672538,-30.63794039039873,-137.16369554966536,44.0
-71.6688374956866,-30.638210807583476,-139.09676879877242,44.0
-71.66884492474836,-30.638481224755346,-159.13457385188244,44.0
-71.66885235391062,-30.63875164191431,-158.90667502188472,44.0
-71.66885978317342,-30.6390220590604,-145.3109524818565,44.0
-71.66886721253677,-30.6392924761936,-184.8733926753762,44.0
-71.66887464200063,-30.6395628933139,-116.46666904633949,44.0
-71.66888207156502,-30.63983331042133,-123.54659647040687,44.0
-71.66888950122996,-30.640103727515868,-156.41123538561715,44.0
-71.66889693099542,-30.64037414459752,-164.90200497750888,44.0
-71.66890436086142,-30.64064456166628,-125.57110184485457,44.0
-71.66891179082795,-30.640914978722154,-165.9501449186957,44.0
-71.66891922089502,-30.64118539576514,-144.2391171260363,44.0
-71.66892665106265,-30.641455812795243,-156.91160643823588,44.0
-71.66893408133079,-30.64172622981245,-157.63542052581602,44.0
-71.66894151169949,-30.64199664681677,-133.76947789461775,44.0
-71.66894894216873,-30.642267063808216,-115.51114629059244,44.0
-71.6689563727385,-30.64253748078677,-163.99737895681406,44.0
-71.66896380340883,-30.642807897752416,-135.27873288074153,44.0
-71.6689712341797,-30.6430783147052,-149.5933811174284,44.0
-71.66897866505111,-30.643348731645084,-137.12604064054875,44.0
-71.66898609602309,-30.643619148572075,-147.05138034296155,44.0
-71.66872536089234,-30.6455184920116,-95.42881609093729,44.0
-71.66873279180041,-30.645788908904283,-165.98110364442908,44.0
-71.668740222809,-30.646059325784076,-124.20888408223178,44.0
-71.66874765391817,-30.646329742650984,-199.05638628048465,44.0
-71.66875508512788,-30.646600159504995,-112.6760788680204,44.0
-71.66876251643815,-30.64687057634612,-171.2737745736269,44.0
-71.66876994784896,-30.647140993174364,-164.5988457186393,44.0
-71.66877737936032,-30.647411409989708,-121.08266265202194,44.0
-71.66878481097224,-30.64768182679216,-116.18758656299046,44.0
-71.66879224268472,-30.64795224358173,-82.58861572399117,44.0
-71.66879967449775,-30.64822266035841,-151.81875118147673,44.0
-71.66880710641134,-30.6484930771222,-150.32804818099677,44.0
-71.66881453842548,-30.648763493873098,-149.09892687511575,44.0
-71.6688219705402,-30.649033910611102,-156.67405532139787,44.0
-71.66882940275545,-30.64930432733623,-122.44424649172407,44.0
-71.66883683507129,-30.64957474404847,-162.49845571921696,44.0
-71.66884426748769,-30.64984516074781,-136.745466459763,44.0
-71.66885170000464,-30.650115577434264,-148.66003151094117,44.0
-71.66885913262216,-30.650385994107825,-143.58170156606718,43.0
-71.66886656534024,-30.65065641076849,-142.09473668004333,43.0
-71.6688739981589,-30.650926827416267,-173.27751336242366,43.0
-71.66888143107813,-30.651197244051165,-188.9387479357847,43.0
-71.66888886409792,-30.65146766067317,-139.84213948596212,43.0
-71.66889629721828,-30.65173807728227,-198.28764303506125,43.0
-71.66890373043923,-30.65200849387849,-117.2372310904865,43.0
-71.66891116376074,-30.652278910461824,-150.9392195511278,43.0
-71.66891859718284,-30.652549327032265,-129.8006029473724,43.0
-71.66892603070549,-30.65281974358981,-176.16614395829788,43.0
-71.66893346432873,-30.65309016013447,-164.55668608086415,43.0
-71.66894089805255,-30.653360576666238,-166.073620430626,43.0
-71.66894833187696,-30.65363099318511,-162.75644224530825,43.0
-71.66895576580193,-30.653901409691084,-138.12152922932262,43.0
-71.6689631998275,-30.654171826184182,-136.69456059737018,43.0
-71.66897063395365,-30.654442242664384,-133.3645094191643,43.0
-71.66897806818037,-30.65471265913169,-93.21654924866252,43.0
-71.6689855025077,-30.65498307558611,-85.31124942484705,43.0
-71.66872475428504,-30.65688241785567,-140.38688967177865,43.0
-71.66873218854825,-30.657152834275763,-108.539076686597,43.0
-71.66873962291206,-30.65742325068295,-102.57454596793778,43.0
-71.66874705737645,-30.65769366707725,-176.1917475349158,43.0
-71.66875449194143,-30.657964083458666,-177.70049710263453,43.0
-71.66876192660698,-30.658234499827188,-123.21446653660281,43.0
-71.66876936137314,-30.65850491618281,-178.13802176819388,43.0
-71.66877679623987,-30.65877533252554,-175.28188740965103,44.0
-71.66878423120721,-30.659045748855384,-159.60135707210594,44.0
-71.66879166627514,-30.65931616517233,-195.63570096613105,44.0
-71.66879910144365,-30.659586581476383,-88.66364313436517,44.0
-71.66880653671275,-30.659856997767545,-59.55478105000748,43.0
-71.66881397208248,-30.660127414045817,-157.7504476889174,43.0
-71.66882140755278,-30.6603978303112,-129.90231199171336,43.0
-71.66882884312368,-30.66066824656368,-137.50019175779744,43.0
-71.66883627879518,-30.66093866280328,-138.52109236419955,42.0
-71.66884371456729,-30.661209079029977,-139.70482029315218,42.0
-71.66885115043999,-30.66147949524378,-137.7286376661057,42.0
-71.66885858641331,-30.661749911444687,-137.0678709070339,42.0
-71.66886602248721,-30.66202032763271,-166.36267895136595,42.0
-71.66887345866172,-30.66229074380784,-152.95624162501727,42.0
-71.66888089493685,-30.662561159970068,-129.79133589680387,42.0
-71.66888833131257,-30.66283157611941,-165.11597997452634,42.0
-71.66889576778891,-30.663101992255854,-122.5636630315857,42.0
-71.66890320436588,-30.663372408379413,-140.3626634820896,42.0
-71.66891064104342,-30.66364282449006,-114.4486232659725,43.0
-71.6689180778216,-30.66391324058784,-153.2599460356767,43.0
-71.66892551470039,-30.664183656672694,-119.37781709846618,43.0
-71.66893295167979,-30.66445407274468,-113.56702090743929,43.0
-71.6689403887598,-30.664724488803756,-115.31038860771162,43.0
-71.66894782594044,-30.664994904849955,-120.25645423172062,43.0
-71.66895526322169,-30.66526532088324,-133.6536780816747,43.0
-71.66896270060356,-30.66553573690364,-169.78211327858068,43.0
-71.66897013808604,-30.665806152911145,-174.99732961330878,43.0
-71.66897757566915,-30.66607656890576,-146.8447820846322,42.0
-71.66898501335288,-30.666346984887475,-76.31681176442915,42.0
-71.66872425202503,-30.66824632598617,-125.2422087049836,43.0
