lon,lat,accum,n_obs
-71.66604875609329,-30.69616985458216,-127.84155195082717,42.0
-71.66605619450702,-30.6964402699577,-166.40002158276096,42.0
-71.66606363302137,-30.696710685320355,-172.9771352724219,42.0
-71.66607107163632,-30.696981100670097,-156.60163627491102,41.0
-71.6660785103519,-30.697251516006943,-161.3525199845539,41.0
-71.66608594916808,-30.697521931330893,-207.55937494567027,41.0
-71.66609338808489,-30.69779234664194,-215.89309805831456,41.0
-71.66632928103043,-30.626627784717403,-185.41199703391575,43.0
-71.66633669969805,-30.62689820292453,-194.16756656680596,43.0
-71.66634411846604,-30.627168621118763,-189.4624086379857,43.0
-71.66635153733446,-30.62743903930012,-207.28590959950992,44.0
-71.66635895630327,-30.627709457468608,-205.7168347092557,43.0
-71.66636637537248,-30.62797987562421,-209.94597967104158,44.0
-71.66637379454208,-30.62825029376693,-208.8484534750835,44.0
-71.66638121381209,-30.628520711896776,-211.60842147122233,44.0
-71.66638863318249,-30.628791130013727,-212.66464004908613,44.0
-71.66639605265331,-30.629061548117804,-216.19091675497137,44.0
-71.66640347222453,-30.629331966208994,-215.9550990344278,44.0
-71.66641089189615,-30.62960238428732,-213.21524438143166,44.0
-71.66641831166818,-30.629872802352747,-206.34918163432565,44.0
-71.66642573154061,-30.630143220405294,-206.2984485818164,44.0
-71.66643315151346,-30.63041363844497,-204.45071781524274,44.0
-71.66644057158672,-30.630684056471765,-203.25080808380505,44.0
-71.66644799176039,-30.630954474485662,-205.76916130146122,44.0
-71.66645541203447,-30.631224892486685,-209.50129524472064,44.0
-71.66646283240895,-30.63149531047483,-212.56431666359353,44.0
-71.66647025288387,-30.63176572845009,-210.44777835905802,44.0
-71.6664776734592,-30.632036146412464,-204.4362761221541,44.0
-71.66648509413493,-30.632306564361965,-202.4063939719009,44.0
-71.6664925149111,-30.63257698229858,-210.16285258304362,44.0
-71.66649993578768,-30.632847400222317,-197.7889422968312,44.0
-71.66650735676468,-30.633117818133165,-193.2230444733266,44.0
-71.66651477784211,-30.63338823603113,-202.59361402837717,44.0
-71.66652219901995,-30.633658653916218,-210.25504814410138,44.0
-71.6665296202982,-30.63392907178842,-207.84962891199558,44.0
-71.66653704167692,-30.63419948964773,-197.3888764472478,44.0
-71.66654446315603,-30.63446990749417,-207.45676196381035,44.0
-71.66655188473558,-30.634740325327723,-205.1385336112323,44.0
-71.66655930641555,-30.635010743148392,-205.2579735488442,44.0
-71.66629853331447,-30.6369100853859,-208.94569001058375,44.0
-71.66630595492998,-30.63718050317222,-206.2573289381125,44.0
-71.6663133766459,-30.63745092094567,-206.05675884078516,44.0
-71.66632079846225,-30.637721338706235,-213.89089339537736,44.0
-71.66632822037903,-30.63799175645391,-215.56704110712673,44.0
-71.66633564239623,-30.638262174188707,-215.20300004848647,44.0
-71.66634306451387,-30.63853259191063,-200.43820420247388,44.0
-71.66635048673194,-30.638803009619647,-195.82255944096022,44.0
-71.66635790905046,-30.639073427315797,-206.09827829959394,44.0
-71.6663653314694,-30.63934384499905,-196.08226562054512,44.0
-71.66637275398878,-30.639614262669426,-188.0145558601228,44.0
-71.6663801766086,-30.63988468032692,-189.90505310654422,44.0
-71.66638759932884,-30.64015509797153,-196.04150679618357,44.0
-71.66639502214954,-30.64042551560325,-204.55794071167654,44.0
-71.6664024450707,-30.64069593322209,-207.3390498823903,44.0
-71.66640986809229,-30.640966350828048,-203.52989968503107,44.0
-71.66641729121432,-30.641236768421116,-194.1683679847051,44.0
-71.66642471443679,-30.641507186001306,-186.7365092238395,44.0
-71.66643213775968,-30.6417776035686,-195.2066494447124,44.0
-71.66643956118305,-30.642048021123014,-197.1770915661245,44.0
-71.66644698470687,-30.642318438664557,-209.24573660145361,44.0
-71.66645440833115,-30.6425888561932,-209.69528256882845,44.0
-71.66646183205584,-30.642859273708947,-209.3400237400752,44.0
-71.66646925588103,-30.64312969121183,-224.73394447340837,43.0
-71.66647667980664,-30.64340010870183,-215.35028986792096,43.0
-71.66648410383272,-30.643670526178923,-204.4948451604616,43.0
-71.66649152795924,-30.64394094364315,-214.62004239285338,43.0
-71.66649895218623,-30.644211361094484,-222.0798463664837,43.0
-71.66650637651368,-30.644481778532928,-206.12094696868616,42.0
-71.66651380094157,-30.644752195958493,-199.0440243576995,42.0
-71.66652122546994,-30.645022613371168,-204.21185014204866,42.0
-71.66652865009877,-30.645293030770965,-229.75807764427427,43.0
-71.66653607482804,-30.645563448157866,-207.95168212446322,44.0
-71.6665434996578,-30.645833865531884,-206.42698851465008,44.0
-71.66655092458801,-30.646104282893013,-212.75727640145482,44.0
-71.6665583496187,-30.64637470024127,-215.19056267850485,44.0
-71.66629756340873,-30.648274041307264,-211.20256984453883,43.0
-71.66630498837473,-30.648544458621156,-207.8083153295542,43.0
-71.6663124134412,-30.648814875922152,-206.82772998290014,43.0
-71.66631983860813,-30.649085293210263,-201.96553779927424,43.0
-71.66632726387552,-30.64935571048549,-202.24395214754048,43.0
-71.66633468924339,-30.649626127747847,-194.60014853488534,43.0
-71.66634211471172,-30.649896544997297,-198.786706747522,43.0
-71.66634954028054,-30.65016696223387,-195.15394323223495,43.0
-71.6663569659498,-30.650437379457543,-206.61877149939068,43.0
-71.66636439171955,-30.65070779666834,-207.35867054590673,43.0
-71.66637181758976,-30.65097821386624,-228.30996164592716,44.0
-71.66637924356047,-30.65124863105127,-223.02434489281683,44.0
-71.66638666963165,-30.651519048223403,-218.3740239414785,44.0
-71.6663940958033,-30.65178946538264,-221.83147529294075,44.0
-71.66640152207542,-30.652059882529,-226.9212025897617,44.0
-71.66640894844804,-30.65233029966248,-214.42872957300764,43.0
-71.66641637492113,-30.652600716783056,-214.40476939260444,43.0
-71.6664238014947,-30.65287113389075,-215.6805399134816,43.0
-71.66643122816876,-30.65314155098556,-201.40011209643816,43.0
-71.6664386549433,-30.653411968067477,-204.43784630469673,43.0
-71.66644608181832,-30.65368238513651,-204.41679629065882,43.0
-71.66645350879384,-30.653952802192645,-209.78072132174927,43.0
-71.66646093586984,-30.654223219235902,-193.07609687993204,43.0
-71.66646836304633,-30.65449363626627,-190.184183428876,43.0
-71.66647579032332,-30.654764053283746,-192.02100082662636,43.0
-71.66648321770079,-30.65503447028833,-188.6110435885837,43.0
-71.66649064517874,-30.655304887280035,-181.08367237420552,43.0
-71.66649807275721,-30.65557530425885,-188.37399974429795,43.0
-71.66650550043616,-30.655845721224765,-205.3587834581647,43.0
-71.66651292821561,-30.656116138177804,-215.14677631924587,43.0
-71.66652035609556,-30.65638655511795,-218.98112476578865,43.0
-71.66652778407601,-30.65665697204521,-216.24665820569183,43.0
-71.66653521215694,-30.656927388959573,-194.7162768980576,43.0
-71.6665426403384,-30.657197805861056,-198.653716742097,43.0
-71.66655006862034,-30.65746822274964,-203.98490386732266,43.0
-71.6665574970028,-30.657738639625336,-181.0588528104296,44.0
-71.66629669767065,-30.659637979518948,-158.07838628898563,43.0
-71.66630412598822,-30.659908396360265,-166.49555021267946,43.0
-71.66631155440629,-30.660178813188704,-177.6962216323426,43.0
-71.66631898292486,-30.66044923000425,-187.75043506874826,43.0
-71.66632641154395,-30.6607196468069,-188.7953692024508,43.0
-71.66633384026353,-30.66099006359667,-194.4499061118491,44.0
-71.66634126908362,-30.66126048037354,-185.57170008301713,43.0
-71.66634869800421,-30.66153089713752,-183.99953241380018,43.0
-71.66635612702534,-30.661801313888613,-178.67815660080797,43.0
-71.66636355614696,-30.66207173062682,-179.70743116979082,43.0
-71.66637098536908,-30.66234214735213,-185.766999944274,43.0
-71.66637841469172,-30.66261256406456,-184.30781573789397,43.0
-71.66638584411488,-30.66288298076409,-195.56732343236524,44.0
-71.66639327363856,-30.66315339745073,-180.21278166645257,44.0
-71.66640070326275,-30.66342381412449,-192.56370548488331,44.0
-71.66640813298746,-30.663694230785342,-192.80955114758794,44.0
-71.66641556281267,-30.66396464743332,-164.20264719327085,44.0
-71.6664229927384,-30.664235064068396,-161.66042184321077,44.0
-71.66643042276468,-30.66450548069058,-154.59436395557145,44.0
-71.66643785289146,-30.66477589729988,-152.74962868636482,44.0
-71.66644528311876,-30.665046313896287,-161.9045994442339,44.0
-71.66645271344659,-30.6653167304798,-177.37212109403725,44.0
-71.66646014387496,-30.66558714705042,-170.38021999193668,44.0
-71.66646757440382,-30.66585756360815,-165.23894808826103,44.0
-71.66647500503323,-30.66612798015299,-178.54216180518864,44.0
-71.66648243576319,-30.666398396684937,-184.79367643096145,44.0
-71.66648986659365,-30.66666881320399,-194.519263471211,44.0
-71.66649729752466,-30.666939229710163,-189.79181815870214,44.0
-71.66650472855619,-30.667209646203435,-187.91596775131433,44.0
-71.66651215968825,-30.66748006268381,-186.869240065557,44.0
-71.66651959092084,-30.667750479151294,-163.77620096093636,44.0
-71.66652702225399,-30.6680208956059,-166.31843222176914,44.0
-71.66653445368766,-30.668291312047604,-161.19879104286295,44.0
-71.66654188522187,-30.66856172847641,-182.62469811333025,44.0
-71.66654931685662,-30.668832144892324,-111.2926736385433,44.0
-71.6665567485919,-30.669102561295364,-93.85293422349277,44.0
-71.66656418042774,-30.669372977685494,-99.83159588223783,44.0
-71.66629593612424,-30.67100190001568,-170.1499310167535,44.0
-71.66630336779446,-30.671272316384314,-177.80428695587807,44.0
-71.66631079956521,-30.671542732740058,-189.42947926826145,44.0
-71.6663182314365,-30.671813149082904,-178.24839474484898,44.0
-71.66632566340833,-30.67208356541286,-163.71771681777125,43.0
-71.66633309548071,-30.67235398172992,-152.74720391375882,43.0
-71.66634052765363,-30.672624398034085,-154.19030606095467,43.0
-71.6663479599271,-30.67289481432537,-150.59149543656045,43.0
-71.66635539230111,-30.673165230603747,-160.2151545482932,42.0
-71.66636282477566,-30.67343564686924,-153.12575761504024,42.0
-71.66637025735076,-30.673706063121827,-132.726619956733,42.0
-71.66637769002644,-30.67397647936154,-131.2244544034108,43.0
-71.66638512280264,-30.674246895588336,-166.23758084133252,43.0
-71.6663925556794,-30.67451731180225,-185.89957459284457,43.0
-71.6663999886567,-30.67478772800328,-186.45031953702878,42.0
-71.66640742173458,-30.675058144191407,-153.43980050920672,42.0
-71.666414854913,-30.67532856036663,-123.32816032719636,42.0
-71.66642228819198,-30.67559897652897,-137.69511930965203,41.0
-71.6664297215715,-30.675869392678425,-158.65394975970628,41.0
-71.66643715505161,-30.67613980881497,-153.70838184968272,41.0
-71.66644458863226,-30.676410224938625,-130.18408503618704,41.0
-71.66645202231348,-30.676680641049373,-96.16656217058477,42.0
-71.66645945609525,-30.67695105714725,-38.07005844142384,42.0
-71.6664668899776,-30.677221473232223,-83.41246253225675,43.0
-71.66647432396051,-30.6774918893043,-132.74784981513176,43.0
-71.66648175804399,-30.677762305363483,-167.4597441639194,43.0
-71.66648919222803,-30.67803272140977,-125.08584720774158,43.0
-71.66649662651263,-30.67830313744316,-69.67403662024044,43.0
-71.66650406089781,-30.678573553463657,-133.73558762653013,43.0
-71.66651149538356,-30.678843969471263,-157.44979802558458,43.0
-71.66651892996988,-30.67911438546597,-140.77852656241092,41.0
-71.66652636465676,-30.679384801447775,-145.19522555889316,41.0
-71.66653379944424,-30.6796552174167,-181.7188034400175,41.0
-71.66654123433229,-30.67992563337272,-193.86320199955694,41.0
-71.6665486693209,-30.68019604931585,-133.39059351655683,41.0
-71.66655610441009,-30.68046646524608,-125.12807374499585,41.0
-71.66656353959988,-30.680736881163416,-145.49054237569888,41.0
-71.66629527879361,-30.682365802792223,-169.2062085022835,41.0
-71.66630271381753,-30.68263621868805,-137.2603153048902,41.0
-71.66631014894203,-30.682906634570976,-157.63510978808065,41.0
-71.6663175841671,-30.683177050441,-201.79818647373602,41.0
-71.66632501949276,-30.683447466298123,-202.6788506012797,41.0
-71.66633245491899,-30.683717882142364,-200.91513205624312,41.0
-71.66633989044583,-30.683988297973706,-208.40681363926632,41.0
-71.66634732607322,-30.68425871379214,-171.53036873808563,41.0
-71.6663919419499,-30.68588120843197,-200.0678088106714,41.0
-71.6663993782814,-30.686151624160125,-209.61528188570264,41.0
-71.6664068147135,-30.6864220398754,-218.35950482100438,41.0
-71.66641425124618,-30.686692455577777,-202.90329486620885,41.0
-71.66642168787948,-30.68696287126724,-167.6745692964808,41.0
-71.66642912461336,-30.687233286943812,-137.26337567269871,41.0
-71.66643656144784,-30.68750370260749,-131.1203113864316,41.0
-71.6664439983829,-30.68777411825828,-151.49634954200533,41.0
-71.66645143541858,-30.688044533896164,-147.49752876408868,41.0
-71.66645887255484,-30.688314949521143,-104.14616045711495,41.0
-71.66646630979172,-30.688585365133232,-109.8584515422011,41.0
-71.66647374712919,-30.688855780732425,-154.17053381988282,41.0
-71.66648118456727,-30.689126196318725,-165.35936435492988,41.0
-71.66648862210594,-30.68939661189211,-173.97680128803296,41.0
-71.66649605974524,-30.68966702745261,-195.7183162949493,41.0
-71.66650349748514,-30.689937443000204,-191.6814524169669,41.0
-71.66651093532563,-30.690207858534908,-143.0401538380664,41.0
-71.66656300302627,-30.69210076691665,-117.03308997802397,41.0
-71.66630216408154,-30.69400010326621,-122.96309909481869,41.0
-71.66630960256086,-30.694270518676195,-152.11798143670933,41.0
-71.66631704114079,-30.694540934073277,-157.95062720548736,41.0
-71.66632447982134,-30.694811349457456,-193.6866518165416,42.0
-71.6663319186025,-30.695081764828736,-212.42026338201367,42.0
-71.66633935748429,-30.69535218018712,-188.53223665021673,42.0
-71.6663467964667,-30.6956225955326,-162.31529385448675,42.0
-71.66635423554972,-30.6958930108652,-68.38319907978412,42.0
-71.66636167473337,-30.696163426184874,-103.20153031370837,42.0
-71.66636911401763,-30.696433841491658,-176.23829339158837,42.0
-71.66637655340253,-30.696704256785548,-167.0440836929553,42.0
-71.66638399288803,-30.696974672066528,-127.44025297489038,41.0
-71.66639143247419,-30.69724508733462,-136.97399696269122,41.0
-71.66639887216095,-30.6975155025898,-188.03316223099807,41.0
-71.66640631194835,-30.697785917832093,-187.36162851761227,41.0
-71.66664197562929,-30.62662136872455,-194.12401385341934,43.0
-71.66664939516441,-30.62689178686294,-197.49858818073744,43.0
-71.66665681479996,-30.627162204988466,-191.2305049617919,43.0
-71.6666642345359,-30.6274326231011,-193.139753154334,43.0
-71.66667165437225,-30.62770304120087,-188.95138427076063,43.0
-71.66667907430902,-30.627973459287755,-202.30963061199606,43.0
-71.66668649434621,-30.628243877361747,-208.98272782588316,44.0
-71.66669391448379,-30.628514295422868,-214.97259683146768,44.0
-71.6667013347218,-30.628784713471106,-205.5309570869624,44.0
-71.66670875506021,-30.62905513150645,-217.17916206610096,44.0
-71.66671617549905,-30.629325549528915,-220.56868735897805,44.0
-71.6667235960383,-30.62959596753852,-213.3342329005996,44.0
-71.66673101667797,-30.629866385535223,-212.21009269775737,44.0
-71.66673843741806,-30.630136803519044,-211.60895939039776,44.0
-71.66674585825857,-30.63040722149,-211.59608181653084,44.0
-71.6667532791995,-30.63067763944806,-204.8656881196617,44.0
-71.66676070024086,-30.630948057393237,-201.48996856759973,44.0
-71.66676812138265,-30.63121847532553,-205.1180564793985,44.0
-71.66677554262485,-30.63148889324495,-208.128338380862,44.0
-71.66678296396748,-30.631759311151487,-205.22346783606923,44.0
-71.66679038541054,-30.632029729045133,-193.1084280957495,44.0
-71.66679780695402,-30.632300146925903,-192.98593935793951,44.0
-71.66680522859795,-30.63257056479379,-194.5410720213842,44.0
-71.6668126503423,-30.63284098264879,-195.87386576774057,44.0
-71.66682007218708,-30.63311140049091,-197.36426804666473,44.0
-71.66682749413229,-30.63338181832016,-204.92787713334138,44.0
-71.66656672819596,-30.635281160956183,-206.87549812216943,44.0
-71.6665741500768,-30.635551578751087,-198.7956210896187,44.0
-71.66658157205808,-30.635821996533103,-204.05245349045427,44.0
-71.66658899413979,-30.63609241430224,-209.8814098259645,44.0
-71.66659641632192,-30.636362832058506,-212.2371601204456,44.0
-71.6666038386045,-30.636633249801868,-208.52936614211862,44.0
-71.66661126098751,-30.63690366753236,-212.91404624811557,44.0
-71.66661868347096,-30.637174085249956,-210.69359430964073,44.0
-71.66662610605485,-30.63744450295468,-208.29592614312205,44.0
-71.66663352873918,-30.63771492064651,-209.0084434899463,44.0
-71.66664095152395,-30.63798533832546,-214.6226826721506,44.0
-71.66664837440916,-30.63825575599153,-211.1031451150306,44.0
-71.66665579739481,-30.63852617364472,-200.44307769550616,44.0
-71.66666322048091,-30.63879659128501,-204.3050137956409,44.0
-71.66667064366747,-30.639067008912427,-195.28682810232777,44.0
-71.66667806695447,-30.639337426526964,-198.19512768588044,44.0
-71.6666854903419,-30.6396078441286,-191.01905357845285,44.0
-71.66669291382982,-30.63987826171737,-177.04076894091074,44.0
-71.66670033741815,-30.64014867929324,-195.00740655935067,44.0
-71.66670776110695,-30.640419096856235,-196.37606136752095,44.0
-71.6667151848962,-30.640689514406347,-194.10859355363965,44.0
-71.66672260878592,-30.640959931943566,-211.5253735051263,44.0
-71.66673003277607,-30.641230349467897,-206.219853396348,44.0
-71.6667374568667,-30.64150076697936,-190.2885600718415,44.0
-71.66674488105778,-30.641771184477925,-200.12062967528547,44.0
-71.6667523053493,-30.642041601963605,-198.85580373589988,44.0
-71.6667597297413,-30.642312019436403,-194.83971935714285,44.0
-71.66676715423375,-30.642582436896323,-207.16383615497588,44.0
-71.66677457882668,-30.64285285434333,-199.67970684454903,44.0
-71.66678200352007,-30.643123271777487,-205.2614445920605,44.0
-71.6667894283139,-30.643393689198746,-206.16284063617925,43.0
-71.66679685320823,-30.643664106607105,-216.17038857754073,43.0
-71.666804278203,-30.643934524002592,-227.01522296389876,43.0
-71.66681170329825,-30.64420494138519,-207.07930120604257,43.0
-71.66681912849397,-30.644475358754903,-209.34867663153133,43.0
-71.66682655379017,-30.644745776111726,-212.1373775119571,43.0
-71.66656577474984,-30.646645117576625,-216.7843240987158,44.0
-71.66657319998147,-30.6469155348991,-210.84988630406266,44.0
-71.66658062531354,-30.64718595220869,-210.52989947873343,44.0
-71.66658805074611,-30.64745636950539,-211.6490629675918,44.0
-71.66659547627914,-30.647726786789203,-208.08370542728002,44.0
-71.66660290191264,-30.647997204060136,-183.49800572339421,44.0
-71.66661032764661,-30.648267621318176,-207.7846418047477,43.0
-71.66661775348106,-30.64853803856333,-210.60053042090846,43.0
-71.66662517941599,-30.6488084557956,-208.79067984414212,43.0
-71.6666326054514,-30.64907887301497,-205.30754892498678,43.0
-71.66664003158728,-30.649349290221476,-204.3228718830357,43.0
-71.66664745782364,-30.64961970741508,-188.8636237414658,43.0
-71.66665488416048,-30.6498901245958,-187.47560627881683,43.0
-71.6666623105978,-30.65016054176364,-200.10037717022396,43.0
-71.66666973713562,-30.650430958918577,-206.7398168174667,44.0
-71.66667716377393,-30.65070137606063,-218.53732174711925,44.0
-71.6666845905127,-30.6509717931898,-225.4471604246709,44.0
-71.66669201735196,-30.651242210306084,-225.13988312594603,44.0
-71.66669944429172,-30.65151262740948,-208.5189793800621,44.0
-71.66670687133197,-30.651783044499982,-211.25566199879168,44.0
-71.66671429847271,-30.6520534615776,-224.17521173334273,44.0
-71.66672172571393,-30.65232387864233,-208.18454710202604,43.0
-71.66672915305564,-30.652594295694172,-208.11717340425886,43.0
-71.66673658049785,-30.65286471273313,-218.30208209999685,43.0
-71.66674400804058,-30.6531351297592,-214.19177536203338,43.0
-71.66675143568378,-30.653405546772373,-202.3780386044769,43.0
-71.66675886342748,-30.653675963772663,-222.16534044408877,43.0
-71.66676629127168,-30.65394638076006,-198.68599017209002,43.0
-71.66677371921638,-30.65421679773458,-199.31895144830625,43.0
-71.66678114726157,-30.6544872146962,-198.55115097567972,43.0
-71.66678857540728,-30.65475763164493,-194.15363263546396,43.0
-71.66679600365349,-30.65502804858077,-179.79593503267782,43.0
-71.6668034320002,-30.655298465503733,-166.94234052250715,43.0
-71.66681086044741,-30.655568882413807,-194.6774999208442,43.0
-71.66681828899515,-30.655839299310976,-200.19640621947931,43.0
-71.66682571764338,-30.65610971619527,-211.85033548228938,43.0
-71.66683314639212,-30.656380133066676,-218.2060930952235,43.0
-71.66656492548574,-30.658009056488144,-174.17035397053573,44.0
-71.6665723540692,-30.65827947333808,-173.76624277143242,44.0
-71.66657978275319,-30.658549890175102,-201.21936679335843,43.0
-71.66658721153766,-30.65882030699924,-212.51571581537988,43.0
-71.66659464042263,-30.6590907238105,-194.3087852656442,43.0
-71.66660206940813,-30.65936114060885,-160.2757368478472,43.0
-71.66660949849414,-30.659631557394324,-147.67511691754703,43.0
-71.66661692768066,-30.659901974166907,-153.95239269817128,43.0
-71.66662435696769,-30.6601723909266,-150.48302475113317,43.0
-71.66663178635524,-30.6604428076734,-162.41393302781842,43.0
-71.6666392158433,-30.660713224407317,-183.82181249760936,44.0
-71.66664664543188,-30.66098364112834,-176.59221411519485,44.0
-71.66665407512099,-30.661254057836462,-172.34811739789848,44.0
-71.66666150491059,-30.661524474531703,-169.50053445221056,44.0
-71.66666893480073,-30.66179489121405,-164.2391230826878,44.0
-71.6666763647914,-30.662065307883516,-157.56277336288792,44.0
-71.66668379488259,-30.66233572454008,-166.60420048635694,44.0
-71.66669122507429,-30.66260614118376,-167.18117296850073,44.0
-71.66669865536653,-30.662876557814545,-186.09182161312444,44.0
-71.66670608575927,-30.663146974432447,-180.29901124704284,44.0
-71.66671351625257,-30.66341739103745,-192.43724246363098,44.0
-71.66672094684638,-30.66368780762956,-177.97718648766013,44.0
-71.66672837754074,-30.66395822420879,-170.5784358004009,44.0
-71.6667358083356,-30.664228640775114,-136.67939247701193,44.0
-71.66674323923101,-30.66449905732855,-123.56034653180451,44.0
-71.66675067022696,-30.664769473869097,-152.35876742131035,44.0
-71.66675810132342,-30.665039890396763,-174.7682045488405,44.0
-71.66676553252044,-30.66531030691152,-196.96358473991415,44.0
-71.66677296381799,-30.665580723413395,-173.47945783099374,44.0
-71.66678039521608,-30.66585113990237,-149.44593477010898,44.0
-71.66678782671471,-30.666121556378464,-148.28903550388262,44.0
-71.66679525831387,-30.666391972841662,-197.88540412393496,43.0
-71.66680269001358,-30.66666238929196,-203.46913492144287,44.0
-71.66681012181384,-30.666932805729385,-204.44427030977386,44.0
-71.66681755371462,-30.667203222153905,-200.95460993246647,44.0
-71.66682498571598,-30.667473638565525,-166.45698650304823,44.0
-71.66683241781786,-30.66774405496426,-107.8666387799585,44.0
-71.66657161236411,-30.66964339406273,-106.63230529283001,44.0
-71.66657904440103,-30.669913810427087,-143.2666827246941,44.0
-71.6665864765385,-30.670184226778545,-153.7087301785049,44.0
-71.6665939087765,-30.670454643117104,-119.00518284849936,44.0
-71.66660134111505,-30.67072505944277,-119.15895282565403,44.0
-71.66660877355416,-30.670995475755557,-156.43900184808768,44.0
-71.6666162060938,-30.671265892055438,-164.89715916462254,44.0
-71.66662363873402,-30.67153630834243,-190.43450767022452,44.0
-71.66663107147478,-30.671806724616523,-166.30358568707285,44.0
-71.66663850431608,-30.67207714087773,-167.3471556258421,43.0
-71.66664593725795,-30.672347557126034,-126.08263328645586,43.0
-71.66665337030037,-30.67261797336145,-128.16857375868588,43.0
-71.66666080344335,-30.67288838958399,-156.61730578329596,43.0
-71.66666823668687,-30.67315880579361,-176.07066405845606,42.0
-71.66667567003097,-30.673429221990347,-175.91256283523438,42.0
-71.66668310347563,-30.673699638174185,-142.10273034745958,42.0
-71.66669053702084,-30.673970054345137,-148.94625583973937,43.0
-71.66669797066663,-30.674240470503197,-166.82731723085203,43.0
-71.66670540441297,-30.674510886648356,-168.25304411652036,43.0
-71.66671283825987,-30.67478130278062,-170.92959292456496,42.0
-71.66672027220734,-30.6750517189,-153.15132925230412,42.0
-71.66672770625537,-30.675322135006468,-148.24659465244125,41.0
-71.66673514040399,-30.67559255110005,-141.6723314980382,41.0
-71.66674257465317,-30.675862967180745,-162.72040827541906,41.0
-71.66675000900291,-30.676133383248526,-180.2690032716952,41.0
-71.66675744345324,-30.67640379930343,-119.64389545278674,41.0
-71.66676487800413,-30.676674215345425,-96.34143567960432,42.0
-71.6667723126556,-30.676944631374543,-61.7536688303886,42.0
-71.66677974740763,-30.67721504739076,-51.25872227970344,43.0
-71.66678718226025,-30.677485463394078,-111.79079438258057,42.0
-71.66679461721344,-30.6777558793845,-143.51543083522557,43.0
-71.66680205226722,-30.67802629536203,-156.81705399540354,43.0
-71.66680948742157,-30.67829671132666,-122.69726080942837,43.0
-71.6668169226765,-30.6785671272784,-71.82213392717475,43.0
-71.66682435803203,-30.678837543217245,-102.07720197677988,43.0
-71.66683179348813,-30.679107959143188,-101.503758783453,41.0
-71.66657097489022,-30.68100729706785,-163.65891619386605,41.0
-71.66657841028116,-30.6812777129594,-164.94163895998165,41.0
-71.66658584577269,-30.68154812883803,-163.57350247624842,41.0
-71.66659328136478,-30.68181854470379,-177.32910608558353,41.0
-71.66660071705746,-30.68208896055664,-163.38154969644407,41.0
-71.66660815285073,-30.6823593763966,-156.2148304320908,41.0
-71.66661558874459,-30.68262979222367,-122.49812589109688,41.0
-71.66662302473904,-30.682900208037832,-151.60074852563534,41.0
-71.66663046083409,-30.683170623839093,-186.93492656504455,41.0
-71.6666378970297,-30.683441039627464,-207.491361441544,41.0
-71.66664533332592,-30.68371145540295,-200.40659365737224,41.0
-71.66665276972273,-30.68398187116553,-201.8492097215439,41.0
-71.66666020622014,-30.684252286915203,-159.88177100456667,41.0
-71.6667048273171,-30.68587478114247,-192.60229777815238,41.0
-71.66671226451871,-30.686145196801863,-206.4267597957468,41.0
-71.6667197018209,-30.68641561244837,-210.0605324191574,41.0
-71.6667271392237,-30.68668602808199,-214.1646133193476,41.0
-71.66673457672711,-30.68695644370269,-155.98716694356926,41.0
-71.66674201433112,-30.687226859310503,-121.17533496889574,41.0
-71.66674945203575,-30.687497274905414,-131.953569320499,41.0
-71.66675688984098,-30.687767690487437,-132.17714450252706,41.0
-71.66676432774682,-30.68803810605656,-128.94258589364645,41.0
-71.66677176575327,-30.688308521612772,-116.50382670186377,41.0
-71.66677920386034,-30.68857893715609,-120.74347509422547,41.0
-71.66678664206802,-30.68884935268653,-152.88241385615123,41.0
-71.6667940803763,-30.68911976820405,-162.67630903822038,41.0
-71.66680151878522,-30.68939018370867,-192.4256115437919,41.0
-71.66680895729475,-30.68966059920041,-196.6273738541605,41.0
-71.6668163959049,-30.68993101467924,-189.1818090661913,41.0
-71.66682383461567,-30.69020143014517,-155.8194265716575,41.0
-71.66683127342705,-30.6904718455982,-135.65153019173508,41.0
-71.66657044167167,-30.69237118234816,-82.66575374936126,42.0
-71.66657788041769,-30.69264159776677,-57.27770368731609,42.0
-71.66658531926434,-30.692912013172485,-58.84602100246138,42.0
-71.66659275821159,-30.69318242856529,-77.20346159064857,42.0
-71.66660019725948,-30.6934528439452,-81.23623078018929,41.0
-71.666607636408,-30.693723259312225,-79.68019269324071,41.0
-71.66661507565713,-30.693993674666338,-110.17831528673268,41.0
-71.66662251500689,-30.69426409000756,-95.3363827999105,41.0
-71.66662995445728,-30.694534505335877,-92.30777908960694,41.0
-71.66663739400829,-30.694804920651283,-127.68900326591718,42.0
-71.66664483365993,-30.6950753359538,-168.261158564741,42.0
-71.6666522734122,-30.695345751243423,-162.25926627075998,42.0
-71.6666597132651,-30.69561616652013,-143.25744006769517,42.0
-71.66666715321864,-30.695886581783963,-85.20648709461716,42.0
-71.6666745932728,-30.69615699703487,-143.39192401221933,42.0
-71.6666820334276,-30.69642741227289,-159.39494185937855,42.0
-71.66668947368305,-30.696697827498006,-125.33593741051112,41.0
-71.66669691403912,-30.69696824271022,-84.7371599112819,41.0
-71.66670435449583,-30.697238657909537,-121.6292642828336,41.0
-71.66671179505319,-30.69750907309595,-163.42566831327466,41.0
-71.66671923571118,-30.697779488269468,-175.682966541802,41.0
-71.66695467012774,-30.626614951981043,-197.54121006475017,43.0
